nothing,speciality,language,spec_more,tenure,nothing,nothing,nothing,nothing,nothing,netwage,wage_diff,city,company_size,gender,age,education,english,date,user_agent,nothing,nothing,nothing,nothing,nothing
1,Junior QA engineer,0,Manual QA,1,0,0,1,0,0,500,200,Lviv,Less than 200,f,27,Higher,Higher than average,1/11/13 15:57,Mozilla/5.0 (Windows NT 5.1; rv:18.0) Gecko/20100101 Firefox/18.0,,0,17,yes,10
1,Junior QA engineer,0,Manual QA,1.25,0,0,1.25,0,0,1000,400,Kharkiv,Less than 1000,m,30,Unfinished higher,Average,1/11/13 15:58,Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/20100101 Firefox/17.0,,0,14,no,8
1,Senior Software Engineer,Java,,3.5,0,0,1,0,0,3500,300,Lviv,More than 1000,m,33,Higher,Higher than average,1/11/13 15:59,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,28,no,40
1,Senior Software Engineer,C#/.NET,,5,0,0,1,0,0,3700,700,Kyiv,More than 1000,m,23,Higher,Higher than average,1/11/13 15:59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",4,9,no,60
1,Project manager,0,,9,0,0,1.5,0,0,3900,200,Kharkiv,Less than 200,m,31,Higher,Higher than average,1/11/13 16:01,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,,0.5,10,no,
1,Senior Software Engineer,PHP,,9,0,0,3.5,0,0,900,100,Khmelnitsky,Less than 10,m,26,Higher,Lower than average,1/11/13 16:02,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.11 (KHTML, like Gecko) Ubuntu/12.04 Chromium/20.0.1132.47 Chrome/20.0.1132.47 Safari/536.11","GitHub, StackOverflow, HabraHabr",4,14,no,40
1,Junior Software Engineer,C#/.NET,,1,0,0,1,0,0,810,430,Dnipropetrovsk,Less than 1000,m,25,Higher,Lower than average,1/11/13 16:04,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,18,yes,10
1,System Admin,0,,5,0,0,3,0,0,2000,100,Lviv,More than 1000,m,27,Higher,Advanced,1/11/13 16:05,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1,13,no,20
1,Support,0,,1.25,0,0,0.75,0,0,500,0,Kyiv,Less than 200,m,21,Unfinished higher,Average,1/11/13 16:10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",HabraHabr,1,7,no,80
1,HR,0,,0.75,0,0,0.5,0,0,800,200,Kyiv,More than 1000,m,24,Higher,Higher than average,1/11/13 16:12,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0,15,no,15
1,Software Engineer,Objective-C,,5,0,0,0.25,0,0,3500,1500,Kyiv,Less than 1000,m,24,Higher,Average,1/11/13 16:13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",,,,,
1,Typesetter,0,,4,0,0,0.5,0,0,1200,0,Donetsk,Less than 200,f,28,Higher,Average,1/11/13 16:22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,16,yes,20
1,Junior QA engineer,0,Manual QA,0.5,0,0,0.5,0,0,500,0,Kyiv,Less than 10,m,21,Unfinished higher,Average,1/11/13 16:23,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0.75,12,no,10
1,Junior Software Engineer,Java,,1,0,0,0.25,0,0,700,1,Kyiv,Less than 200,m,20,Unfinished higher,Average,1/11/13 16:29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17","GitHub, StackOverflow, HabraHabr",1.5,17,no,15
1,SeniorPM/ProgramManager,0,,0,0,1,3,0,0,1500,300,Kharkiv,Less than 50,m,35,Doc Candidate,Higher than average,1/11/13 16:29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",HabraHabr,0,,no,10
1,Senior Software Engineer,Java,,5,0,0,0.5,0,0,3325,500,Kyiv,Less than 50,m,26,Higher,Average,1/11/13 16:30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,2,13,yes,5
1,Senior Software Engineer,Java,,4.5,0,0,1.5,0,0,3000,300,Lviv,More than 1000,m,25,Higher,Higher than average,1/11/13 16:42,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,"GitHub, StackOverflow, HabraHabr",1.5,18,no,15
1,Designer,0,,7,0,0,2.5,0,0,600,0,Simferopol,Less than 50,m,27,Higher,Lower than average,1/11/13 16:46,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,HabraHabr,1.5,20,yes,6
1,Team lead,0,,0.75,0,0,1.5,0,0,2500,1000,Kyiv,More than 1000,m,36,Unfinished higher,Average,1/11/13 16:48,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.12 (KHTML, like Gecko) Maxthon/3.0 Chrome/18.0.966.0 Safari/535.12",HabraHabr,0,24,yes,40
1,Senior Software Engineer,C#/.NET,,3.5,0,0,2.5,0,0,3000,1500,Kyiv,Less than 200,m,23,Unfinished higher,Average,1/11/13 16:51,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",3,12,yes,5
1,Software Engineer,Java,,5,0,0,1.5,0,0,2000,350,Kharkiv,Less than 1000,m,29,Higher,Average,1/11/13 16:55,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,StackOverflow,1,14,yes,0
1,Junior QA engineer,0,Manual QA,1.5,0,0,1.5,0,0,650,350,Lviv,More than 1000,m,23,Higher,Higher than average,1/11/13 16:56,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,HabraHabr,0,18,no,25
1,SeniorPM/ProgramManager,0,,7,0,0,7,0,0,4000,400,Kyiv,Less than 1000,m,39,Higher,Average,1/11/13 16:58,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,3,14,yes,20
1,System Admin,0,,8,0,0,3,0,0,250,30,Zaporozhye,Less than 10,m,27,Higher,Elementary,1/11/13 17:02,Mozilla/5.0 (Windows NT 5.1; rv:18.0) Gecko/20100101 Firefox/18.0,HabraHabr,4,10,yes,30
1,QA engineer,0,Manual QA,2.5,0,0,1,0,0,1500,0,Kyiv,More than 1000,m,25,Higher,Average,1/11/13 17:03,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,1,17,yes,10
1,Software Engineer,C#/.NET,,2.5,0,0,1.5,0,0,1200,500,Kharkiv,Less than 50,m,22,Unfinished higher,Average,1/11/13 17:03,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",3,12,no,120
1,Technical Lead,PHP,,3,0,0,2,0,0,3200,2000,Kyiv,Less than 10,m,27,Higher,Higher than average,1/11/13 17:04,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.11 (KHTML, like Gecko) Ubuntu/12.04 Chromium/20.0.1132.47 Chrome/20.0.1132.47 Safari/536.11","GitHub, HabraHabr",3,13,no,20
1,Senior Software Engineer,PHP,,6,0,0,0.5,0,0,2500,0,Kyiv,Less than 200,m,26,Higher,Higher than average,1/11/13 17:09,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",2,11,yes,60
1,Software Engineer,C#/.NET,,6,0,0,4,0,0,2185,200,Kyiv,Less than 50,f,28,Higher,Advanced,1/11/13 17:10,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,2,16,no,
1,Technical Lead,Java,,3,0,0,0.25,0,0,3000,2000,Chernihiv,Less than 50,m,25,Higher,Average,1/11/13 17:19,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.4 (KHTML, like Gecko) Ubuntu/12.10 Chromium/22.0.1229.94 Chrome/22.0.1229.94 Safari/537.4",StackOverflow,1.5,14,no,25
1,Technical Lead,C#/.NET,,6.5,0,0,1.5,0,0,4750,0,Vinnytsia,Less than 10,m,26,Higher,Higher than average,1/11/13 17:19,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,3,12,yes,20
1,Senior Software Engineer,C#/.NET,,4.5,0,0,2.5,0,0,2100,400,Kharkiv,More than 1000,m,26,Higher,Higher than average,1/11/13 17:24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.29 Safari/537.22",,0,10,yes,40
1,Senior Software Engineer,JavaScript,,8.5,0,0,0.75,0,0,2500,100,Kharkiv,Less than 50,m,31,Doc Candidate,Average,1/11/13 17:24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17","GitHub, StackOverflow, HabraHabr",2,11,no,40
1,Software Engineer,Python,,3.5,0,0,0.5,0,0,2500,1500,Odesa,Less than 10,m,25,Secondary,Higher than average,1/11/13 17:29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","GitHub, StackOverflow, HabraHabr",0.5,8,yes,100
1,Software Engineer,Objective-C,,5,0,0,2,0,0,1400,400,Chernihiv,Less than 10,m,25,Higher,Average,1/11/13 17:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17","GitHub, StackOverflow, HabraHabr",2,15,no,120
1,Junior Software Engineer,Objective-C,,1.5,0,0,0.5,0,0,1000,800,Kharkiv,Less than 10,m,22,Higher,Lower than average,1/11/13 17:31,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",1,14,yes,10
1,Junior QA engineer,0,Manual QA,1,0,0,1,0,0,950,400,Kyiv,Less than 1000,m,23,Higher,Average,1/11/13 17:35,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,1,17,no,15
1,Project manager,0,,5,0,0,1.25,0,0,3000,1100,Kyiv,Less than 1000,m,27,Two Higher,Advanced,1/11/13 17:36,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),HabraHabr,1,7,no,100
1,Software Engineer,Java,,1.75,0,0,1.5,0,0,1650,600,Kyiv,Less than 10,m,21,Unfinished higher,Average,1/11/13 17:38,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",2.5,18,yes,20
1,Game-Designer,0,,3,0,0,0.25,0,0,750,150,Kharkiv,Less than 50,m,33,Two Higher,Average,1/11/13 17:53,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,1,30,no,20
1,Software Engineer,Delphi,,4,0,0,4,0,0,270,10,Lviv,Less than 10,m,26,Higher,Lower than average,1/11/13 17:57,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.12,HabraHabr,1,17,no,10
1,Senior Software Engineer,C#/.NET,,4,0,0,2,0,0,1800,500,Kyiv,Less than 10,m,36,Higher,Elementary,1/11/13 17:58,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,16,no,10
1,Software Engineer,C#/.NET,,2,0,0,2,0,0,350,1,Zhitomir,Less than 50,m,25,Higher,Higher than average,1/11/13 18:12,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.29 Safari/537.22",,0,16,no,40
1,Software Engineer,C#/.NET,,5,0,0,0.25,0,0,2000,300,Donetsk,Less than 50,m,28,Higher,Lower than average,1/11/13 18:13,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,4,20,no,20
1,Software Engineer,Java,,2,0,0,0.75,0,0,2300,1100,Kyiv,Less than 1000,m,28,Higher,Average,1/11/13 18:32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:16.0) Gecko/20100101 Firefox/16.0,"StackOverflow, HabraHabr",1,14,no,40
1,Software Engineer,Java,,4,0,0,3,0,0,700,50,Chernivtsi,Less than 10,f,24,Higher,Average,1/11/13 18:33,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,1,11,no,20
1,QA Tech Lead,0,General QA,3,0,0,0.25,0,0,3000,600,Kyiv,More than 1000,m,27,Higher,Higher than average,1/11/13 19:14,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",1,21,no,58
1,Software Engineer,Java,,2,0,0,1,0,0,2300,1000,Lviv,Less than 10,m,23,Higher,Average,1/11/13 19:42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11","StackOverflow, HabraHabr",1,16,no,30
1,Software Engineer,C++,,7,0,0,2,0,0,2000,0,Kharkiv,Less than 10,m,26,Higher,Higher than average,1/11/13 19:48,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,,0,15,no,0
1,QA Tech Lead,0,Manual QA,2.5,0,0,2.5,0,0,1200,700,Kharkiv,Less than 200,f,25,Higher,Average,1/11/13 20:37,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,0,19,no,50
1,Software Engineer,C#/.NET,,5,0,0,2,0,0,2100,300,Kyiv,More than 1000,m,25,Higher,Lower than average,1/11/13 20:41,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",2,14,yes,20
1,Senior Software Engineer,PHP,,7,0,0,0.25,0,0,500,50,Kharkiv,Less than 50,m,26,Higher,Higher than average,1/11/13 20:42,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17","GitHub, StackOverflow, HabraHabr",1,14,yes,20
1,Technical Lead,C++,,0,1,0,0.5,0,0,2500,500,Kyiv,Less than 200,m,28,Higher,Advanced,1/11/13 20:43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17","GitHub, StackOverflow, HabraHabr",1,7,yes,20
1,Senior Software Engineer,C#/.NET,,5,0,0,1.25,0,0,2400,200,Odesa,Less than 50,m,28,Higher,Higher than average,1/11/13 21:01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,16,no,15
1,Software Engineer,Objective-C,,2.5,0,0,0.25,0,0,2500,1500,Kyiv,Less than 50,m,24,Higher,Lower than average,1/11/13 21:01,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","GitHub, StackOverflow, HabraHabr",1.5,17,no,60
1,Software Engineer,PHP,,3,0,0,0.5,0,0,2000,600,Kyiv,Less than 1000,m,25,Higher,Higher than average,1/11/13 21:04,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",3.5,20,yes,80
1,System Admin,0,,3.5,0,0,2,0,0,560,120,Donetsk,Less than 10,m,23,Higher,Higher than average,1/11/13 21:15,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",2,18,yes,40
1,QA engineer,0,Manual QA,2,0,0,0.75,0,0,1000,0,Kyiv,More than 1000,m,21,Unfinished higher,Average,1/11/13 21:21,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, HabraHabr",0,20,no,50
1,Junior Software Engineer,Ruby/Rails,,0.5,0,0,0.5,0,0,950,250,Kyiv,More than 1000,m,23,Higher,Lower than average,1/11/13 21:26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17","GitHub, StackOverflow, HabraHabr",0,7,yes,6
1,Software Engineer,C++,,5,0,0,5,0,0,1700,400,Lviv,Less than 1000,m,26,Higher,Higher than average,1/11/13 21:41,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0,7,no,
1,QA engineer,0,Automation QA,3.5,0,0,1,0,0,1300,400,Kharkiv,Less than 1000,m,29,Higher,Average,1/11/13 22:06,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,25,no,60
1,Project manager,0,,3,0,0,1,0,0,2000,1200,Kharkiv,More than 1000,m,24,Higher,Higher than average,1/11/13 22:10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,1,8,yes,10
1,System Admin,0,,4,0,0,2,0,0,900,0,Donetsk,Less than 10,m,29,Higher,Average,1/11/13 22:24,Opera/9.80 (X11; Linux i686) Presto/2.12.388 Version/12.12,"StackOverflow, HabraHabr",1,14,yes,10
1,QA engineer,0,Manual QA,2.5,0,0,0.75,0,0,1500,500,Kyiv,Less than 1000,f,31,Higher,Average,1/11/13 22:41,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),HabraHabr,0,30,yes,15
1,Junior Software Engineer,PHP,,0.5,0,0,0,0,1,500,250,Kharkiv,Less than 200,m,19,Unfinished higher,Lower than average,1/11/13 22:43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0.75,18,no,80
1,Senior Software Engineer,C#/.NET,,5,0,0,1,0,0,3000,0,Kyiv,More than 1000,m,30,Higher,Advanced,1/11/13 23:30,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17","StackOverflow, HabraHabr",5,13,no,20
1,Junior Software Engineer,C#/.NET,,1.5,0,0,1.5,0,0,800,400,Simferopol,Less than 50,m,25,Unfinished higher,Higher than average,1/11/13 23:31,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.12,"GitHub, HabraHabr",0,19,no,26
1,Junior Software Engineer,Java,,0.75,0,0,0.75,0,0,700,0,Kyiv,Less than 10,m,22,Unfinished higher,Average,1/11/13 23:32,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,0.75,17,no,5
1,Team lead,0,,8,0,0,2,0,0,3000,500,Kyiv,More than 1000,m,28,Secondary,Higher than average,1/12/13 0:11,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",1,15,no,120
1,Support,0,,2,0,0,1.25,0,0,500,0,Kharkiv,Less than 200,m,24,Higher,Higher than average,1/12/13 0:58,Mozilla/5.0 (Windows NT 6.0; rv:17.0) Gecko/20100101 Firefox/17.0,,0,,,
1,Junior Software Engineer,JavaScript,,1,0,0,1,0,0,1000,250,Kyiv,Less than 50,m,28,Secondary,Higher than average,1/12/13 1:01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17","StackOverflow, HabraHabr",0,19,no,20
1,Software Engineer,C#/.NET,,4.5,0,0,1.75,0,0,1300,200,Dnipropetrovsk,Less than 10,m,26,Secondary,Lower than average,1/12/13 1:09,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,"StackOverflow, HabraHabr",0,16,no,60
1,Senior Software Engineer,PHP,,4,0,0,2,0,0,2500,1000,Kharkiv,Less than 50,m,23,Higher,Average,1/12/13 1:18,Mozilla/5.0 (Android; Tablet; rv:18.0) Gecko/18.0 Firefox/18.0,"GitHub, StackOverflow, HabraHabr",2,15,no,20
1,Software Engineer,Flex/Flash/AIR,,2.5,0,0,2.5,0,0,1000,700,Nikolaev,Less than 10,m,28,Higher,Average,1/12/13 1:26,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,,0,7,no,18
1,Junior Software Engineer,C#/.NET,,0.5,0,0,0.5,0,0,600,0,Kyiv,More than 1000,m,21,Unfinished higher,Average,1/12/13 1:44,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.10.289 Version/12.01,HabraHabr,1,17,yes,100
1,Designer,0,,2.5,0,0,2.5,0,0,1000,200,Kyiv,Less than 200,m,30,Higher,Elementary,1/12/13 2:28,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,,,,
1,Senior Software Engineer,Ruby/Rails,,4,0,0,0,0,1,2000,0,Donetsk,Less than 200,m,23,Higher,Higher than average,1/12/13 4:58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17","GitHub, StackOverflow",2,14,no,40
1,Junior Software Engineer,PHP,,2,0,0,2,0,0,210,0,Odesa,Less than 10,m,18,Unfinished higher,Average,1/12/13 5:22,Mozilla/5.0 (X11; Linux i686; rv:10.0.11) Gecko/20100101 Firefox/10.0.11 Iceweasel/10.0.11,"GitHub, HabraHabr",0,16,no,5
1,Software Engineer,PHP,,4,0,0,4,0,0,1200,0,Dnipropetrovsk,Less than 10,m,29,Higher,Lower than average,1/12/13 9:52,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0,HabraHabr,0,18,yes,5
1,Designer,0,,5,0,0,2,0,0,1000,190,Kharkiv,Less than 10,m,23,Unfinished higher,Lower than average,1/12/13 10:13,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B206 [FBAN/FBIOS;FBAV/5.3;FBBV/89182;FBDV/iPhone4,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/5.1.1;FBSS/2; FBCR/Verizon;FBID/phone;FBLC/ru_RU]",HabraHabr,0,15,no,40
1,Team lead,0,,2.5,0,0,2.5,0,0,2000,300,Lviv,Less than 200,m,23,Higher,Higher than average,1/12/13 10:26,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17","StackOverflow, HabraHabr",2,15,no,12
1,Project manager,0,,5,0,0,4,0,0,2700,200,Kyiv,More than 1000,m,25,Unfinished higher,Advanced,1/12/13 10:35,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17","GitHub, StackOverflow, HabraHabr",2,,no,30
1,Junior QA engineer,0,Manual QA,0.25,0,0,0.25,0,0,750,0,Kyiv,More than 1000,f,26,Unfinished higher,Lower than average,1/12/13 10:38,"Mozilla/5.0 (Linux; U; Android 4.0.4; uk-ua; SonyEricssonMT11i Build/4.1.B.0.587) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,0,1,no,10
1,Technical Lead,C++,,9.5,0,0,5.5,0,0,2850,150,Dnipropetrovsk,Less than 10,m,29,Two Higher,Average,1/12/13 10:52,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,StackOverflow,1,10,yes,10
1,Junior Software Engineer,Java,,1.25,0,0,1.25,0,0,550,300,Kyiv,Less than 50,m,28,Higher,Average,1/12/13 11:09,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,0,12,yes,50
1,QA engineer,0,Automation QA,5,0,0,1,0,0,1700,0,Odesa,Less than 1000,m,28,Higher,Average,1/12/13 11:32,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0.5,,yes,30
1,Game-Designer,0,,3.5,0,0,3.5,0,0,900,0,Kharkiv,Less than 10,m,27,Unfinished higher,Elementary,1/12/13 12:19,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.12,,0,,,
1,Software Engineer,C++,,3.5,0,0,0,0,1,2000,1000,Kyiv,Less than 200,m,28,Higher,Lower than average,1/12/13 12:31,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,"StackOverflow, HabraHabr",0,7,no,
